pressSN,endTime,startTime,machineState,pressState,State
70001003,2023-04-04T13:22:10.9828362+02:00,2023-04-04T13:21:53.8393138+02:00,POST_PRINT,Print,7
70001003,2023-04-04T13:23:17.2409872+02:00,2023-04-04T13:22:10.9828362+02:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T13:22:39.7197413-05:00,2023-04-04T13:22:21.1790403-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T13:47:21.59548-05:00,2023-04-04T13:22:39.7197413-05:00,OFF,Off,1
70001003,2023-04-04T13:23:23.488111+02:00,2023-04-04T13:23:17.2409872+02:00,GO_TO_STANDBY,Standby,3
70001003,2023-04-04T13:23:27.1567319+02:00,2023-04-04T13:23:23.488111+02:00,STANDBY,Standby,3
70001003,2023-04-04T13:23:36.5825391+02:00,2023-04-04T13:23:27.1567319+02:00,GO_TO_OFF,Off,1
70001003,2023-04-04T13:23:38.6107216+02:00,2023-04-04T13:23:36.5825391+02:00,OFF,Off,1
70001003,2023-04-04T13:23:38.8726874+02:00,2023-04-04T13:23:38.6107216+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T13:29:18.2162398+02:00,2023-04-04T13:23:38.8726874+02:00,SERVICE,Service,2
70001003,2023-04-04T13:29:32.1696557+02:00,2023-04-04T13:29:18.2162398+02:00,OFF,Off,1
70001003,2023-04-04T13:29:32.5937483+02:00,2023-04-04T13:29:32.1696557+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T13:32:30.6516983+02:00,2023-04-04T13:29:32.5937483+02:00,SERVICE,Service,2
70001003,2023-04-04T13:32:36.7202291+02:00,2023-04-04T13:32:30.6516983+02:00,OFF,Off,1
70001003,2023-04-04T13:32:36.723027+02:00,2023-04-04T13:32:36.7202291+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T13:41:31.4647783+02:00,2023-04-04T13:32:36.723027+02:00,SERVICE,Service,2
70001003,2023-04-04T13:42:05.2877146+02:00,2023-04-04T13:41:31.4647783+02:00,OFF,Off,1
70001003,2023-04-04T13:42:05.4980694+02:00,2023-04-04T13:42:05.2877146+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T13:43:32.5445881+02:00,2023-04-04T13:42:05.4980694+02:00,SERVICE,Service,2
70001003,2023-04-04T13:43:39.3049831+02:00,2023-04-04T13:43:32.5445881+02:00,OFF,Off,1
70001003,2023-04-04T13:44:43.9775576+02:00,2023-04-04T13:43:39.3049831+02:00,MECH_INIT,Off,1
70001002,2023-04-04T13:44:03.9226039-04:00,2023-04-04T13:43:57.6732744-04:00,GO_TO_STANDBY,Standby,3
70001002,2023-04-04T13:45:04.7815736-04:00,2023-04-04T13:44:03.9226039-04:00,STANDBY,Standby,3
70001003,2023-04-04T13:44:52.6318494+02:00,2023-04-04T13:44:43.9775576+02:00,STANDBY,Standby,3
70001003,2023-04-04T13:45:02.9274712+02:00,2023-04-04T13:44:52.6318494+02:00,GET_READY,GetReady,4
70001003,2023-04-04T13:45:19.8306999+02:00,2023-04-04T13:45:02.9274712+02:00,GO_TO_OFF,Off,1
70001002,2023-04-04T13:45:14.2302614-04:00,2023-04-04T13:45:04.7815736-04:00,GO_TO_OFF,Off,1
70001002,2023-04-04T13:45:20.4758879-04:00,2023-04-04T13:45:14.2302614-04:00,OFF,Off,1
70001003,2023-04-04T13:45:28.7211981+02:00,2023-04-04T13:45:19.8306999+02:00,OFF,Off,1
70001002,2023-04-04T13:45:20.7250068-04:00,2023-04-04T13:45:20.4758879-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-04T14:03:47.5910517-04:00,2023-04-04T13:45:20.7250068-04:00,SERVICE,Service,2
70001003,2023-04-04T13:46:31.7547813+02:00,2023-04-04T13:45:28.7211981+02:00,MECH_INIT,Off,1
70001003,2023-04-04T13:47:53.3927281+02:00,2023-04-04T13:46:31.7547813+02:00,STANDBY,Standby,3
70001004,2023-04-04T13:48:17.5992832-05:00,2023-04-04T13:47:21.59548-05:00,MECH_INIT,Off,1
70001003,2023-04-04T13:48:01.8137984+02:00,2023-04-04T13:47:53.3927281+02:00,GET_READY,GetReady,4
70001003,2023-04-04T13:48:18.7314672+02:00,2023-04-04T13:48:01.8137984+02:00,GO_TO_OFF,Off,1
70001004,2023-04-04T13:49:14.4106899-05:00,2023-04-04T13:48:17.5992832-05:00,STANDBY,Standby,3
70001003,2023-04-04T13:48:23.1863578+02:00,2023-04-04T13:48:18.7314672+02:00,OFF,Off,1
70001003,2023-04-04T13:48:23.2089472+02:00,2023-04-04T13:48:23.1863578+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T13:56:28.9411193+02:00,2023-04-04T13:48:23.2089472+02:00,SERVICE,Service,2
70001004,2023-04-04T13:51:59.3982992-05:00,2023-04-04T13:49:14.4106899-05:00,GET_READY,GetReady,4
70001004,2023-04-04T13:52:28.8129661-05:00,2023-04-04T13:51:59.3982992-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T13:52:58.8688007-05:00,2023-04-04T13:52:28.8129661-05:00,OFF,Off,1
70001004,2023-04-04T13:52:58.8697254-05:00,2023-04-04T13:52:58.8688007-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-04T14:03:51.2307374-05:00,2023-04-04T13:52:58.8697254-05:00,SERVICE,Service,2
70001003,2023-04-04T13:56:40.5861544+02:00,2023-04-04T13:56:28.9411193+02:00,OFF,Off,1
70001003,2023-04-04T13:57:44.4423836+02:00,2023-04-04T13:56:40.5861544+02:00,MECH_INIT,Off,1
70001003,2023-04-04T13:58:01.7946425+02:00,2023-04-04T13:57:44.4423836+02:00,STANDBY,Standby,3
70001003,2023-04-04T13:58:28.9694132+02:00,2023-04-04T13:58:01.7946425+02:00,GET_READY,GetReady,4
70001003,2023-04-04T13:59:20.4273457+02:00,2023-04-04T13:58:28.9694132+02:00,OFF,Off,1
70001003,2023-04-04T13:59:20.4283427+02:00,2023-04-04T13:59:20.4273457+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T14:02:21.5298066+02:00,2023-04-04T13:59:20.4283427+02:00,SERVICE,Service,2
70001003,2023-04-04T14:02:33.9739207+02:00,2023-04-04T14:02:21.5298066+02:00,OFF,Off,1
70001003,2023-04-04T14:03:23.6075804+02:00,2023-04-04T14:02:33.9739207+02:00,MECH_INIT,Off,1
70001003,2023-04-04T14:03:33.0220067+02:00,2023-04-04T14:03:23.6075804+02:00,GO_TO_OFF,Off,1
70001003,2023-04-04T14:04:46.5765835+02:00,2023-04-04T14:03:33.0220067+02:00,OFF,Off,1
70001002,2023-04-04T14:03:56.6517529-04:00,2023-04-04T14:03:47.5910517-04:00,OFF,Off,1
70001004,2023-04-04T14:03:58.2703585-05:00,2023-04-04T14:03:51.2307374-05:00,OFF,Off,1
70001002,2023-04-04T14:03:56.6528963-04:00,2023-04-04T14:03:56.6517529-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-04T14:05:01.3255443-04:00,2023-04-04T14:03:56.6528963-04:00,SERVICE,Service,2
70001004,2023-04-04T14:04:54.0862087-05:00,2023-04-04T14:03:58.2703585-05:00,MECH_INIT,Off,1
70001003,2023-04-04T14:04:46.7899165+02:00,2023-04-04T14:04:46.5765835+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T14:08:21.5810533+02:00,2023-04-04T14:04:46.7899165+02:00,SERVICE,Service,2
70001004,2023-04-04T14:05:03.1845661-05:00,2023-04-04T14:04:54.0862087-05:00,STANDBY,Standby,3
70001002,2023-04-04T14:05:08.1122242-04:00,2023-04-04T14:05:01.3255443-04:00,OFF,Off,1
70001004,2023-04-04T14:10:59.7826913-05:00,2023-04-04T14:05:03.1845661-05:00,GET_READY,GetReady,4
70001002,2023-04-04T14:05:57.0779016-04:00,2023-04-04T14:05:08.1122242-04:00,MECH_INIT,Off,1
70001002,2023-04-04T14:06:06.9621132-04:00,2023-04-04T14:05:57.0779016-04:00,STANDBY,Standby,3
70001002,2023-04-04T14:11:59.8427733-04:00,2023-04-04T14:06:06.9621132-04:00,GET_READY,GetReady,4
70001003,2023-04-04T14:11:26.2499417+02:00,2023-04-04T14:08:21.5810533+02:00,OFF,Off,1
70001004,2023-04-04T14:12:04.50006-05:00,2023-04-04T14:10:59.7826913-05:00,DYNAMIC_READY,Ready,6
70001003,2023-04-04T14:11:26.6463545+02:00,2023-04-04T14:11:26.2499417+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T14:25:31.3908322+02:00,2023-04-04T14:11:26.6463545+02:00,SERVICE,Service,2
70001002,2023-04-04T14:12:09.9237994-04:00,2023-04-04T14:11:59.8427733-04:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T14:12:49.6045403-05:00,2023-04-04T14:12:04.50006-05:00,PRE_PRINT,Print,7
70001002,2023-04-04T14:13:27.472617-04:00,2023-04-04T14:12:09.9237994-04:00,PRE_PRINT,Print,7
70001004,2023-04-04T14:13:29.5145752-05:00,2023-04-04T14:12:49.6045403-05:00,PRINT,Print,8
70001002,2023-04-04T14:13:52.0421743-04:00,2023-04-04T14:13:27.472617-04:00,PRINT,Print,8
70001004,2023-04-04T14:13:45.4316105-05:00,2023-04-04T14:13:29.5145752-05:00,POST_PRINT,Print,7
70001004,2023-04-04T14:24:11.6062263-05:00,2023-04-04T14:13:45.4316105-05:00,DYNAMIC_READY,Ready,6
70001002,2023-04-04T14:14:08.7681465-04:00,2023-04-04T14:13:52.0421743-04:00,POST_PRINT,Print,7
70001002,2023-04-04T14:24:37.2655956-04:00,2023-04-04T14:14:08.7681465-04:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T14:24:56.338572-05:00,2023-04-04T14:24:11.6062263-05:00,READY,Ready,5
70001002,2023-04-04T14:39:01.6724606-04:00,2023-04-04T14:24:37.2655956-04:00,READY,Ready,5
70001004,2023-04-04T14:26:35.8894202-05:00,2023-04-04T14:24:56.338572-05:00,PRE_PRINT,Print,7
70001003,2023-04-04T14:28:21.884221+02:00,2023-04-04T14:25:31.3908322+02:00,OFF,Off,1
70001004,2023-04-04T14:27:44.6141906-05:00,2023-04-04T14:26:35.8894202-05:00,PRINT,Print,8
70001004,2023-04-04T14:28:15.62548-05:00,2023-04-04T14:27:44.6141906-05:00,POST_PRINT,Print,7
70001004,2023-04-04T14:39:37.012729-05:00,2023-04-04T14:28:15.62548-05:00,READY,Ready,5
70001003,2023-04-04T14:29:09.0155144+02:00,2023-04-04T14:28:21.884221+02:00,MECH_INIT,Off,1
70001003,2023-04-04T14:29:18.4801915+02:00,2023-04-04T14:29:09.0155144+02:00,GO_TO_OFF,Off,1
70001003,2023-04-04T15:09:11.3211236+02:00,2023-04-04T14:29:18.4801915+02:00,OFF,Off,1
70001002,2023-04-04T14:40:43.7856246-04:00,2023-04-04T14:39:01.6724606-04:00,PRE_PRINT,Print,7
70001004,2023-04-04T14:42:40.5663237-05:00,2023-04-04T14:39:37.012729-05:00,PRE_PRINT,Print,7
70001002,2023-04-04T14:41:17.0207188-04:00,2023-04-04T14:40:43.7856246-04:00,PRINT,Print,8
70001002,2023-04-04T14:41:33.7333703-04:00,2023-04-04T14:41:17.0207188-04:00,POST_PRINT,Print,7
70001002,2023-04-04T14:44:09.0589424-04:00,2023-04-04T14:41:33.7333703-04:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T14:46:15.3409278-05:00,2023-04-04T14:42:40.5663237-05:00,PRINT,Print,8
70001002,2023-04-04T14:45:01.0083395-04:00,2023-04-04T14:44:09.0589424-04:00,PRE_PRINT,Print,7
70001002,2023-04-04T14:45:34.6489759-04:00,2023-04-04T14:45:01.0083395-04:00,PRINT,Print,8
70001002,2023-04-04T14:45:51.1744597-04:00,2023-04-04T14:45:34.6489759-04:00,POST_PRINT,Print,7
70001002,2023-04-04T14:48:18.9963338-04:00,2023-04-04T14:45:51.1744597-04:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T14:46:44.9571013-05:00,2023-04-04T14:46:15.3409278-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T14:47:00.1304651-05:00,2023-04-04T14:46:44.9571013-05:00,OFF,Off,1
70001004,2023-04-04T14:47:00.1312971-05:00,2023-04-04T14:47:00.1304651-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-04T14:52:50.1074383-05:00,2023-04-04T14:47:00.1312971-05:00,SERVICE,Service,2
70001002,2023-04-04T14:48:23.0293762-04:00,2023-04-04T14:48:18.9963338-04:00,GO_TO_STANDBY,Standby,3
70001002,2023-04-04T14:48:32.4944346-04:00,2023-04-04T14:48:23.0293762-04:00,GO_TO_OFF,Off,1
70001002,2023-04-04T14:54:40.7537037-04:00,2023-04-04T14:48:32.4944346-04:00,OFF,Off,1
70001004,2023-04-04T14:53:23.1109228-05:00,2023-04-04T14:52:50.1074383-05:00,OFF,Off,1
70001004,2023-04-04T14:54:16.486725-05:00,2023-04-04T14:53:23.1109228-05:00,MECH_INIT,Off,1
70001004,2023-04-04T14:54:24.546333-05:00,2023-04-04T14:54:16.486725-05:00,STANDBY,Standby,3
70001004,2023-04-04T14:57:43.6085275-05:00,2023-04-04T14:54:24.546333-05:00,GET_READY,GetReady,4
70001002,2023-04-04T14:54:40.7748662-04:00,2023-04-04T14:54:40.7537037-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-05T06:37:29.362451-04:00,2023-04-04T14:54:40.7748662-04:00,SERVICE,Service,2
70001004,2023-04-04T14:57:54.0822913-05:00,2023-04-04T14:57:43.6085275-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T14:59:05.9971695-05:00,2023-04-04T14:57:54.0822913-05:00,PRE_PRINT,Print,7
70001004,2023-04-04T15:05:10.6784893-05:00,2023-04-04T14:59:05.9971695-05:00,PRINT,Print,8
70001004,2023-04-04T15:05:34.4623014-05:00,2023-04-04T15:05:10.6784893-05:00,POST_PRINT,Print,7
70001004,2023-04-04T15:08:45.868201-05:00,2023-04-04T15:05:34.4623014-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T15:09:36.4155757-05:00,2023-04-04T15:08:45.868201-05:00,PRE_PRINT,Print,7
70001003,2023-04-04T15:09:11.3233072+02:00,2023-04-04T15:09:11.3211236+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T17:37:25.4285864+02:00,2023-04-04T15:09:11.3233072+02:00,SERVICE,Service,2
70001004,2023-04-04T15:16:51.8220959-05:00,2023-04-04T15:09:36.4155757-05:00,PRINT,Print,8
70001004,2023-04-04T15:17:26.2760573-05:00,2023-04-04T15:16:51.8220959-05:00,POST_PRINT,Print,7
70001004,2023-04-04T15:17:34.1319508-05:00,2023-04-04T15:17:26.2760573-05:00,READY,Ready,5
70001004,2023-04-04T15:19:05.9856038-05:00,2023-04-04T15:17:34.1319508-05:00,PRE_PRINT,Print,7
70001004,2023-04-04T15:28:39.5705992-05:00,2023-04-04T15:19:05.9856038-05:00,PRINT,Print,8
70001004,2023-04-04T15:29:03.3611091-05:00,2023-04-04T15:28:39.5705992-05:00,POST_PRINT,Print,7
70001004,2023-04-04T15:36:33.4721791-05:00,2023-04-04T15:29:03.3611091-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T15:36:52.0066749-05:00,2023-04-04T15:36:33.4721791-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T15:37:22.4410954-05:00,2023-04-04T15:36:52.0066749-05:00,OFF,Off,1
70001004,2023-04-04T15:38:14.7973284-05:00,2023-04-04T15:37:22.4410954-05:00,MECH_INIT,Off,1
70001004,2023-04-04T15:43:23.5021449-05:00,2023-04-04T15:38:14.7973284-05:00,STANDBY,Standby,3
70001004,2023-04-04T15:44:01.1592407-05:00,2023-04-04T15:43:23.5021449-05:00,GET_READY,GetReady,4
70001004,2023-04-04T15:44:11.2336268-05:00,2023-04-04T15:44:01.1592407-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T16:42:07.5585638-05:00,2023-04-04T15:44:11.2336268-05:00,POWER_DISABLE,Off,1
70001004,2023-04-04T16:48:05.0915155-05:00,2023-04-04T16:42:07.5585638-05:00,POWER_DISABLE,Off,1
70001004,2023-04-04T16:55:19.9974878-05:00,2023-04-04T16:48:05.0915155-05:00,POWER_DISABLE,Off,1
70001004,2023-04-04T17:33:17.6151021-05:00,2023-04-04T16:55:19.9974878-05:00,POWER_DISABLE,Off,1
70001004,2023-04-04T17:33:39.7087703-05:00,2023-04-04T17:33:17.6151021-05:00,POWER_DISABLE,Off,1
70001004,2023-04-04T17:41:10.9783887-05:00,2023-04-04T17:33:39.7087703-05:00,OFF,Off,1
70001003,2023-04-04T17:42:02.0733924+02:00,2023-04-04T17:37:25.4285864+02:00,POWER_DISABLE,Off,1
70001004,2023-04-04T17:41:10.9794007-05:00,2023-04-04T17:41:10.9783887-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-04T17:43:22.8485658-05:00,2023-04-04T17:41:10.9794007-05:00,SERVICE,Service,2
70001003,2023-04-04T17:42:24.4353728+02:00,2023-04-04T17:42:02.0733924+02:00,POWER_DISABLE,Off,1
70001003,2023-04-04T18:05:11.8281811+02:00,2023-04-04T17:42:24.4353728+02:00,OFF,Off,1
70001004,2023-04-04T17:44:30.2985024-05:00,2023-04-04T17:43:22.8485658-05:00,OFF,Off,1
70001004,2023-04-04T17:46:47.2636326-05:00,2023-04-04T17:44:30.2985024-05:00,MECH_INIT,Off,1
70001004,2023-04-04T17:46:54.5045331-05:00,2023-04-04T17:46:47.2636326-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T17:48:57.3342684-05:00,2023-04-04T17:46:54.5045331-05:00,OFF,Off,1
70001004,2023-04-04T17:51:05.0008339-05:00,2023-04-04T17:48:57.3342684-05:00,MECH_INIT,Off,1
70001004,2023-04-04T17:51:12.2439319-05:00,2023-04-04T17:51:05.0008339-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T17:54:22.1572705-05:00,2023-04-04T17:51:12.2439319-05:00,OFF,Off,1
70001004,2023-04-04T17:55:15.1189843-05:00,2023-04-04T17:54:22.1572705-05:00,MECH_INIT,Off,1
70001004,2023-04-04T17:55:22.3573572-05:00,2023-04-04T17:55:15.1189843-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T17:56:24.1755864-05:00,2023-04-04T17:55:22.3573572-05:00,OFF,Off,1
70001004,2023-04-04T17:57:12.9293133-05:00,2023-04-04T17:56:24.1755864-05:00,MECH_INIT,Off,1
70001004,2023-04-04T17:57:26.5806982-05:00,2023-04-04T17:57:12.9293133-05:00,STANDBY,Standby,3
70001004,2023-04-04T18:07:37.9623805-05:00,2023-04-04T17:57:26.5806982-05:00,GET_READY,GetReady,4
70001003,2023-04-04T18:05:11.8296956+02:00,2023-04-04T18:05:11.8281811+02:00,GO_TO_SERVICE,Service,2
70001003,2023-04-04T18:12:44.2176299+02:00,2023-04-04T18:05:11.8296956+02:00,SERVICE,Service,2
70001004,2023-04-04T18:08:35.1790504-05:00,2023-04-04T18:07:37.9623805-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T18:09:10.2064877-05:00,2023-04-04T18:08:35.1790504-05:00,PRE_PRINT,Print,7
70001004,2023-04-04T18:09:50.2822417-05:00,2023-04-04T18:09:10.2064877-05:00,PRINT,Print,8
70001004,2023-04-04T18:10:16.670656-05:00,2023-04-04T18:09:50.2822417-05:00,POST_PRINT,Print,7
70001004,2023-04-04T18:10:42.8476809-05:00,2023-04-04T18:10:16.670656-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T18:11:52.319705-05:00,2023-04-04T18:10:42.8476809-05:00,PRE_PRINT,Print,7
70001004,2023-04-04T18:16:29.6522116-05:00,2023-04-04T18:11:52.319705-05:00,PRINT,Print,8
70001003,2023-04-05T08:33:17.0519055+02:00,2023-04-04T18:12:44.2176299+02:00,OFF,Off,1
70001004,2023-04-04T18:16:53.4182944-05:00,2023-04-04T18:16:29.6522116-05:00,POST_PRINT,Print,7
70001004,2023-04-04T18:19:40.9365622-05:00,2023-04-04T18:16:53.4182944-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T18:20:35.1140883-05:00,2023-04-04T18:19:40.9365622-05:00,PRE_PRINT,Print,7
70001004,2023-04-04T18:41:38.0135377-05:00,2023-04-04T18:20:35.1140883-05:00,PRINT,Print,8
70001004,2023-04-04T18:42:01.5793928-05:00,2023-04-04T18:41:38.0135377-05:00,POST_PRINT,Print,7
70001004,2023-04-04T18:49:04.485217-05:00,2023-04-04T18:42:01.5793928-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T18:49:53.0199182-05:00,2023-04-04T18:49:04.485217-05:00,PRE_PRINT,Print,7
70001004,2023-04-04T18:50:11.7457568-05:00,2023-04-04T18:49:53.0199182-05:00,PRINT,Print,8
70001004,2023-04-04T18:50:28.8787727-05:00,2023-04-04T18:50:11.7457568-05:00,POST_PRINT,Print,7
70001004,2023-04-04T18:59:26.9875119-05:00,2023-04-04T18:50:28.8787727-05:00,DYNAMIC_READY,Ready,6
70001004,2023-04-04T18:59:33.028747-05:00,2023-04-04T18:59:26.9875119-05:00,GO_TO_STANDBY,Standby,3
70001004,2023-04-04T19:06:42.4150744-05:00,2023-04-04T18:59:33.028747-05:00,STANDBY,Standby,3
70001004,2023-04-04T19:06:51.6364627-05:00,2023-04-04T19:06:42.4150744-05:00,GO_TO_OFF,Off,1
70001004,2023-04-04T19:06:53.4542104-05:00,2023-04-04T19:06:51.6364627-05:00,OFF,Off,1
70001004,2023-04-04T19:06:53.703426-05:00,2023-04-04T19:06:53.4542104-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-04T19:46:13.2051407-05:00,2023-04-04T19:06:53.703426-05:00,SERVICE,Service,2
70001004,2023-04-05T07:06:07.5832056-05:00,2023-04-04T19:46:13.2051407-05:00,OFF,Off,1
70001002,2023-04-05T06:37:51.9018057-04:00,2023-04-05T06:37:29.362451-04:00,POWER_DISABLE,Off,1
70001002,2023-04-05T06:38:02.1766986-04:00,2023-04-05T06:37:51.9018057-04:00,OFF,Off,1
70001002,2023-04-05T06:39:05.4186297-04:00,2023-04-05T06:38:02.1766986-04:00,MECH_INIT,Off,1
70001002,2023-04-05T06:39:10.8601715-04:00,2023-04-05T06:39:05.4186297-04:00,STANDBY,Standby,3
70001002,2023-04-05T06:39:20.3300039-04:00,2023-04-05T06:39:10.8601715-04:00,GO_TO_OFF,Off,1
70001002,2023-04-05T06:39:22.554401-04:00,2023-04-05T06:39:20.3300039-04:00,OFF,Off,1
70001002,2023-04-05T06:39:22.800818-04:00,2023-04-05T06:39:22.554401-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-05T06:45:35.9991811-04:00,2023-04-05T06:39:22.800818-04:00,SERVICE,Service,2
70001002,2023-04-05T06:46:12.198218-04:00,2023-04-05T06:45:35.9991811-04:00,OFF,Off,1
70001002,2023-04-05T06:47:02.928837-04:00,2023-04-05T06:46:12.198218-04:00,MECH_INIT,Off,1
70001002,2023-04-05T06:52:03.8038003-04:00,2023-04-05T06:47:02.928837-04:00,STANDBY,Standby,3
70001002,2023-04-05T06:52:13.051605-04:00,2023-04-05T06:52:03.8038003-04:00,GO_TO_OFF,Off,1
70001002,2023-04-05T06:52:14.9084687-04:00,2023-04-05T06:52:13.051605-04:00,OFF,Off,1
70001002,2023-04-05T06:52:14.9217253-04:00,2023-04-05T06:52:14.9084687-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-05T06:54:18.1597298-04:00,2023-04-05T06:52:14.9217253-04:00,SERVICE,Service,2
70001002,2023-04-05T06:54:35.4403595-04:00,2023-04-05T06:54:18.1597298-04:00,OFF,Off,1
70001002,2023-04-05T06:55:36.2513045-04:00,2023-04-05T06:54:35.4403595-04:00,MECH_INIT,Off,1
70001002,2023-04-05T06:57:44.5304996-04:00,2023-04-05T06:55:36.2513045-04:00,STANDBY,Standby,3
70001002,2023-04-05T07:11:50.0150631-04:00,2023-04-05T06:57:44.5304996-04:00,GET_READY,GetReady,4
70001004,2023-04-05T07:06:07.8319677-05:00,2023-04-05T07:06:07.5832056-05:00,GO_TO_SERVICE,Service,2
70001004,2023-04-05T08:00:30.5287039-05:00,2023-04-05T07:06:07.8319677-05:00,SERVICE,Service,2
70001002,2023-04-05T07:13:47.2273863-04:00,2023-04-05T07:11:50.0150631-04:00,DYNAMIC_READY,Ready,6
70001002,2023-04-05T07:14:36.1604581-04:00,2023-04-05T07:13:47.2273863-04:00,PRE_PRINT,Print,7
70001002,2023-04-05T07:15:18.447175-04:00,2023-04-05T07:14:36.1604581-04:00,PRINT,Print,8
70001002,2023-04-05T07:15:41.8068247-04:00,2023-04-05T07:15:18.447175-04:00,POST_PRINT,Print,7
70001002,2023-04-05T07:15:52.0737244-04:00,2023-04-05T07:15:41.8068247-04:00,DYNAMIC_READY,Ready,6
70001002,2023-04-05T07:16:54.3084074-04:00,2023-04-05T07:15:52.0737244-04:00,PRE_PRINT,Print,7
70001002,2023-04-05T07:18:25.3434658-04:00,2023-04-05T07:16:54.3084074-04:00,PRINT,Print,8
70001002,2023-04-05T07:18:54.3507563-04:00,2023-04-05T07:18:25.3434658-04:00,POST_PRINT,Print,7
70001002,2023-04-05T07:20:57.9848651-04:00,2023-04-05T07:18:54.3507563-04:00,DYNAMIC_READY,Ready,6
70001002,2023-04-05T07:21:04.2270567-04:00,2023-04-05T07:20:57.9848651-04:00,GO_TO_STANDBY,Standby,3
70001002,2023-04-05T07:21:29.1997781-04:00,2023-04-05T07:21:04.2270567-04:00,STANDBY,Standby,3
70001002,2023-04-05T07:21:38.6736496-04:00,2023-04-05T07:21:29.1997781-04:00,GO_TO_OFF,Off,1
70001002,2023-04-05T07:21:47.5261237-04:00,2023-04-05T07:21:38.6736496-04:00,OFF,Off,1
70001002,2023-04-05T07:21:47.7875704-04:00,2023-04-05T07:21:47.5261237-04:00,GO_TO_SERVICE,Service,2
70001002,2023-04-05T07:34:03.5230775-04:00,2023-04-05T07:21:47.7875704-04:00,SERVICE,Service,2
70001002,2023-04-05T07:34:16.7548313-04:00,2023-04-05T07:34:03.5230775-04:00,OFF,Off,1
70001002,2023-04-05T07:35:08.5594557-04:00,2023-04-05T07:34:16.7548313-04:00,MECH_INIT,Off,1
70001002,2023-04-05T07:37:03.3162931-04:00,2023-04-05T07:35:08.5594557-04:00,STANDBY,Standby,3
70001002,2023-04-05T07:42:26.5900233-04:00,2023-04-05T07:37:03.3162931-04:00,GET_READY,GetReady,4
70001002,2023-04-05T07:42:35.4516992-04:00,2023-04-05T07:42:26.5900233-04:00,DYNAMIC_READY,Ready,6
70001002,2023-04-05T07:43:43.7156018-04:00,2023-04-05T07:42:35.4516992-04:00,PRE_PRINT,Print,7
70001002,2023-04-05T07:45:21.3824605-04:00,2023-04-05T07:43:43.7156018-04:00,PRINT,Print,8
70001002,2023-04-05T07:45:37.892644-04:00,2023-04-05T07:45:21.3824605-04:00,POST_PRINT,Print,7
70001002,2023-04-05T07:46:04.2889887-04:00,2023-04-05T07:45:37.892644-04:00,DYNAMIC_READY,Ready,6
70001002,2023-04-05T07:46:47.5918803-04:00,2023-04-05T07:46:04.2889887-04:00,PRE_PRINT,Print,7
70001002,2023-04-05T07:50:38.5857954-04:00,2023-04-05T07:46:47.5918803-04:00,PRINT,Print,8
70001002,2023-04-05T07:50:55.1070196-04:00,2023-04-05T07:50:38.5857954-04:00,POST_PRINT,Print,7
70001002,2023-04-05T07:51:16.0364654-04:00,2023-04-05T07:50:55.1070196-04:00,DYNAMIC_READY,Ready,6
70001002,2023-04-05T07:51:59.3410361-04:00,2023-04-05T07:51:16.0364654-04:00,PRE_PRINT,Print,7
70001002,2023-04-05T07:59:10.973646-04:00,2023-04-05T07:51:59.3410361-04:00,PRINT,Print,8
