"pressSN","endTime","time","plcTime","machineState","pressState"
"70001004",,"2023-04-27T12:28:50.6156192-05:00","2023-04-27T11:36:16.454-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T12:29:40.3713677-05:00","2023-04-27T11:37:06.229-05:00","PRINT","Print"
"70001004",,"2023-04-27T12:30:06.5660005-05:00","2023-04-27T11:37:32.541-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T12:30:30.34678-05:00","2023-04-27T11:37:56.204-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T12:34:08.1257219-05:00","2023-04-27T11:41:33.913-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T12:35:03.9411571-05:00","2023-04-27T11:42:29.872-05:00","PRINT","Print"
"70001004",,"2023-04-27T12:54:26.1120149-05:00","2023-04-27T12:01:52.02-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T12:54:49.8787581-05:00","2023-04-27T12:02:15.699-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T12:56:33.6437208-05:00","2023-04-27T12:03:59.434-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T12:57:18.9544568-05:00","2023-04-27T12:04:44.793-05:00","PRINT","Print"
"70001004",,"2023-04-27T13:04:06.5926125-05:00","2023-04-27T12:11:32.474-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T13:04:34.8003038-05:00","2023-04-27T12:12:00.577-05:00","OFF","Off"
"70001004",,"2023-04-27T13:04:36.0136636-05:00","2023-04-27T12:12:01.881-05:00","GO_TO_SERVICE","Service"
"70001004",,"2023-04-27T13:04:36.2652971-05:00","2023-04-27T12:12:02.01-05:00","SERVICE","Service"
"70001004",,"2023-04-27T13:07:29.1544222-05:00","2023-04-27T12:14:54.902-05:00","OFF","Off"
"70001004",,"2023-04-27T13:07:44.0293577-05:00","2023-04-27T12:15:09.854-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T13:08:36.6102407-05:00","2023-04-27T12:16:02.526-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T13:08:43.6652691-05:00","2023-04-27T12:16:09.589-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T13:09:20.724621-05:00","2023-04-27T12:16:46.676-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T13:14:42.905904-05:00","2023-04-27T12:22:08.735-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T13:17:59.5762767-05:00","2023-04-27T12:25:25.419-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T13:18:15.4952588-05:00","2023-04-27T12:25:41.251-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T13:19:31.251979-05:00","2023-04-27T12:26:57.17-05:00","PRINT","Print"
"70001004",,"2023-04-27T13:33:42.7139129-05:00","2023-04-27T12:41:08.58-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T13:34:06.2869793-05:00","2023-04-27T12:41:32.139-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T13:38:21.3086604-05:00","2023-04-27T12:45:47.095-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T13:39:10.8856573-05:00","2023-04-27T12:46:36.717-05:00","PRINT","Print"
"70001004",,"2023-04-27T13:39:38.096622-05:00","2023-04-27T12:47:03.87-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T13:40:01.676807-05:00","2023-04-27T12:47:27.525-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T13:44:06.5049775-05:00","2023-04-27T12:51:32.281-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T13:44:52.8420473-05:00","2023-04-27T12:52:18.696-05:00","PRINT","Print"
"70001004",,"2023-04-27T13:47:00.1557405-05:00","2023-04-27T12:54:26.061-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T13:47:35.4249992-05:00","2023-04-27T12:55:01.325-05:00","READY","Ready"
"70001004",,"2023-04-27T13:47:41.6766703-05:00","2023-04-27T12:55:07.421-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T13:49:21.2038683-05:00","2023-04-27T12:56:47.115-05:00","PRINT","Print"
"70001004",,"2023-04-27T13:50:48.632796-05:00","2023-04-27T12:58:14.465-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T13:51:23.1044706-05:00","2023-04-27T12:58:48.857-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T13:57:30.6070661-05:00","2023-04-27T13:04:56.371-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T13:58:27.2166258-05:00","2023-04-27T13:05:53.05-05:00","PRINT","Print"
"70001004",,"2023-04-27T14:04:25.013337-05:00","2023-04-27T13:11:50.843-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T14:04:48.7748622-05:00","2023-04-27T13:12:14.555-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T14:05:00.0649826-05:00","2023-04-27T13:12:25.923-05:00","PRE_PRINT","Print"
"70001004",,"2023-04-27T14:06:22.0669297-05:00","2023-04-27T13:13:47.978-05:00","PRINT","Print"
"70001004",,"2023-04-27T14:11:33.7833164-05:00","2023-04-27T13:18:59.54-05:00","POST_PRINT","Print"
"70001004",,"2023-04-27T14:11:57.3505649-05:00","2023-04-27T13:19:23.172-05:00","DYNAMIC_READY","Ready"
"70001004",,"2023-04-27T14:12:13.300894-05:00","2023-04-27T13:19:39.011-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T14:12:22.5389928-05:00","2023-04-27T13:19:48.444-05:00","OFF","Off"
"70001004",,"2023-04-27T14:13:35.4674704-05:00","2023-04-27T13:21:01.21-05:00","MECH_INIT","Off"
"70001004",,"2023-04-27T14:14:45.3838977-05:00","2023-04-27T13:22:11.257-05:00","STANDBY","Standby"
"70001004",,"2023-04-27T14:14:51.8635019-05:00","2023-04-27T13:22:17.609-05:00","GET_READY","GetReady"
"70001004",,"2023-04-27T14:15:29.3033647-05:00","2023-04-27T13:22:55.072-05:00","GO_TO_OFF","Off"
"70001004",,"2023-04-27T14:15:47.6399123-05:00","2023-04-27T13:23:13.472-05:00","OFF","Off"
"70001004",,"2023-04-27T14:15:48.4793686-05:00","2023-04-27T13:23:14.256-05:00","GO_TO_SERVICE","Service"
