"flowId","id","subSystem","time","state","name","parameters","plcVersion","pressVersion","versionTime","rn","severity","symptomid","downToState","engineFlowId","deviceId"
"0","68f22792-cb8c-4735-b5ab-06a07f51cf9b","General","2023-03-21T14:37:42.0853307-05:00","OFF","DEVICE_UPDATE_FAILED_FILE_NOT_FOUND","{devicename={""unit"":""NoUnits"",""value"":""CRU_EC_1""}, plctime=2023-03-21T14:41:28.904-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{DEVICE_UPDATE_FAILED_FILE_NOT_FOUND}}",,,"70001004"
"0","38341c38-bca0-40c0-98c5-f837afe6997b","General","2023-03-21T14:37:42.0853653-05:00","OFF","DEVICE_UPDATE_FAILED_FILE_NOT_FOUND","{devicename={""unit"":""NoUnits"",""value"":""CRU_EC_2""}, plctime=2023-03-21T14:41:29.112-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{DEVICE_UPDATE_FAILED_FILE_NOT_FOUND}}",,,"70001004"
"0","051b3b9f-11c9-4fa2-8b03-0e6e74288da7","General","2023-03-21T14:37:42.0853805-05:00","OFF","DEVICE_UPDATE_FAILED_FILE_NOT_FOUND","{devicename={""unit"":""NoUnits"",""value"":""CRU_EC_3""}, plctime=2023-03-21T14:41:29.112-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{DEVICE_UPDATE_FAILED_FILE_NOT_FOUND}}",,,"70001004"
"0","485cc7a8-3d55-48de-8756-86a41fa89ec5","General","2023-03-21T14:37:42.085393-05:00","OFF","DEVICE_UPDATE_FAILED_FILE_NOT_FOUND","{devicename={""unit"":""NoUnits"",""value"":""CRU_EC_4""}, plctime=2023-03-21T14:41:29.112-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{DEVICE_UPDATE_FAILED_FILE_NOT_FOUND}}",,,"70001004"
"0","93a937cf-7818-4658-8a4d-355ccebc4749","General","2023-03-21T14:37:42.1640146-05:00","OFF","DEVICE_UPDATE_FAILED_FILE_NOT_FOUND","{devicename={""unit"":""NoUnits"",""value"":""CRU_EC_5""}, plctime=2023-03-21T14:41:29.112-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{DEVICE_UPDATE_FAILED_FILE_NOT_FOUND}}",,,"70001004"
"0","64d99b9b-d8d2-44c7-8fdc-c7425fa49571","General","2023-03-21T14:37:42.1640946-05:00","OFF","DEVICE_UPDATE_FAILED_FILE_NOT_FOUND","{devicename={""unit"":""NoUnits"",""value"":""CRU_EC_6""}, plctime=2023-03-21T14:41:29.272-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{DEVICE_UPDATE_FAILED_FILE_NOT_FOUND}}",,,"70001004"
"0","d7b4a27a-c169-4ea9-9a09-abc5ecc057a8","General","2023-03-21T14:37:42.1641104-05:00","OFF","PS_FAILURE","{ecid={""unit"":""NoUnits"",""value"":""4""}, powersupplyid={""unit"":""NoUnits"",""value"":""PS400""}, plctime=2023-03-21T14:42:44.419-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{PS_FAILURE}}",,,"70001004"
"0","0bdc74ab-5dbd-4da0-9ea1-8f7a9ac43ba1","CWS","2023-03-21T14:37:45.5407118+01:00","MECH_INIT","CWS_PRESSURE_HIGH","{maxlimit={""unit"":""Millibar"",""value"":""4000""}, actualpressure={""unit"":""Millibar"",""value"":""4955.382""}, plctime=2023-03-21T14:37:46.321+01:00, sensor={""unit"":""NoUnits"",""value"":""CWS_OUTLET_PRSR""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Error","PRC.Symptom{E{CWS_PRESSURE_HIGH}}",,,"70001003"
"0","fc2b58c6-e9d6-44ed-a18a-2cd77d79209b","General","2023-03-21T14:37:49.7842214-05:00","OFF","PS_FAILURE","{ecid={""unit"":""NoUnits"",""value"":""4""}, powersupplyid={""unit"":""NoUnits"",""value"":""PS400""}, plctime=2023-03-21T14:44:18.39-05:00}","V1.4.58.6","16000.0.799.69","2023-03-21T13:33:18.3331359-05:00","1","Error","PRC.Symptom{E{PS_FAILURE}}",,,"70001004"
"0","96592555-0001-4eb4-98bd-d72ce2d78de5","CWS","2023-03-21T14:38:39.0395308+01:00","STANDBY","CWS_FLOW_HIGH","{maxlimit={""unit"":""LiterPerMinute"",""value"":""195""}, actualflow={""unit"":""LiterPerMinute"",""value"":""197.12543""}, plctime=2023-03-21T14:38:40.018+01:00, sensor={""unit"":""NoUnits"",""value"":""CWS_FLOW_SENSOR""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Error","PRC.Symptom{E{CWS_FLOW_HIGH}}",,,"70001003"
"0","93f1c0ce-d9c0-4279-ba38-bfd120206402","CWS","2023-03-21T14:39:26.270805-05:00","MECH_INIT","CWS_PRESSURE_HIGH","{maxlimit={""unit"":""Millibar"",""value"":""4000""}, actualpressure={""unit"":""Millibar"",""value"":""5909.711""}, plctime=2023-03-21T14:45:55.015-05:00, sensor={""unit"":""NoUnits"",""value"":""CWS_OUTLET_PRSR""}}","V1.4.58.6","16000.0.799.69","2023-03-21T14:38:04.0857557-05:00","1","Error","PRC.Symptom{E{CWS_PRESSURE_HIGH}}",,,"70001004"
"0","cd301e90-4e46-4c22-b4bb-329a5e1fdfe9","CWS","2023-03-21T14:41:15.096468+01:00","STANDBY","CWS_FLOW_HIGH","{maxlimit={""unit"":""LiterPerMinute"",""value"":""195""}, actualflow={""unit"":""LiterPerMinute"",""value"":""195.61697""}, plctime=2023-03-21T14:41:16.115+01:00, sensor={""unit"":""NoUnits"",""value"":""CWS_FLOW_SENSOR""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Error","PRC.Symptom{E{CWS_FLOW_HIGH}}",,,"70001003"
"0","7001af36-cabc-4e09-9ea8-3412eccc1c93","CWS","2023-03-21T14:42:24.545018+01:00","STANDBY","CWS_FLOW_HIGH","{maxlimit={""unit"":""LiterPerMinute"",""value"":""195""}, actualflow={""unit"":""LiterPerMinute"",""value"":""196.2616""}, plctime=2023-03-21T14:42:25.515+01:00, sensor={""unit"":""NoUnits"",""value"":""CWS_FLOW_SENSOR""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Error","PRC.Symptom{E{CWS_FLOW_HIGH}}",,,"70001003"
"0","d0a1b578-0b84-456c-8018-a341818b5878","CWS","2023-03-21T14:42:54.0394557+01:00","STANDBY","CWS_FLOW_HIGH","{maxlimit={""unit"":""LiterPerMinute"",""value"":""195""}, actualflow={""unit"":""LiterPerMinute"",""value"":""195.91182""}, plctime=2023-03-21T14:42:55.013+01:00, sensor={""unit"":""NoUnits"",""value"":""CWS_FLOW_SENSOR""}}","V1.4.58.8","16000.0.799.94","2023-03-21T10:38:21.5743903+01:00","1","Error","PRC.Symptom{E{CWS_FLOW_HIGH}}",,,"70001003"
