pressSN,endTime,time,plcTime,machineState,pressState
70001003,,2023-03-20T11:07:40.6166185+01:00,2023-03-20T11:07:39.565+01:00,PRE_PRINT,Print
70001003,,2023-03-20T11:08:26.7278264+01:00,2023-03-20T11:08:25.596+01:00,PRINT,Print
70001003,,2023-03-20T11:08:48.8845893+01:00,2023-03-20T11:08:47.796+01:00,POST_PRINT,Print
70001004,,2023-03-20T11:08:52.3755174-05:00,2023-03-20T11:15:16.567-05:00,GET_READY,GetReady
70001003,,2023-03-20T11:09:05.4454697+01:00,2023-03-20T11:09:04.396+01:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:09:05.8409799-04:00,2023-03-20T11:11:18.622-04:00,GET_READY,GetReady
70001003,,2023-03-20T11:14:14.8149246+01:00,2023-03-20T11:14:13.671+01:00,PRE_PRINT,Print
70001003,,2023-03-20T11:15:00.9181091+01:00,2023-03-20T11:14:59.862+01:00,PRINT,Print
70001004,,2023-03-20T11:18:03.789511-05:00,2023-03-20T11:24:27.973-05:00,DYNAMIC_READY,Ready
70001004,,2023-03-20T11:18:29.7724905-05:00,2023-03-20T11:24:53.956-05:00,PRE_PRINT,Print
70001004,,2023-03-20T11:19:40.6690842-05:00,2023-03-20T11:26:04.898-05:00,PRINT,Print
70001004,,2023-03-20T11:20:03.2401133-05:00,2023-03-20T11:26:27.45-05:00,POST_PRINT,Print
70001004,,2023-03-20T11:20:32.4465418-05:00,2023-03-20T11:26:56.617-05:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:20:56.690014-04:00,2023-03-20T11:23:09.434-04:00,DYNAMIC_READY,Ready
70001004,,2023-03-20T11:20:57.239541-05:00,2023-03-20T11:27:21.473-05:00,READY,Ready
70001002,,2023-03-20T11:21:03.7450239-04:00,2023-03-20T11:23:16.378-04:00,PRE_PRINT,Print
70001003,,2023-03-20T11:21:45.6167863+01:00,2023-03-20T11:21:44.687+01:00,POST_PRINT,Print
70001002,,2023-03-20T11:21:53.5039989-04:00,2023-03-20T11:24:06.122-04:00,PRINT,Print
70001003,,2023-03-20T11:22:14.6234043+01:00,2023-03-20T11:22:13.519+01:00,READY,Ready
70001002,,2023-03-20T11:22:33.8103323-04:00,2023-03-20T11:24:46.506-04:00,POST_PRINT,Print
70001002,,2023-03-20T11:22:49.7263871-04:00,2023-03-20T11:25:02.474-04:00,DYNAMIC_READY,Ready
70001002,,2023-03-20T11:23:19.1306868-04:00,2023-03-20T11:25:31.81-04:00,GO_TO_STANDBY,Standby
70001002,,2023-03-20T11:23:23.1636521-04:00,2023-03-20T11:25:35.842-04:00,GO_TO_OFF,Off
70001004,,2023-03-20T11:23:24.4838163-05:00,2023-03-20T11:29:48.791-05:00,GO_TO_STANDBY,Standby
70001004,,2023-03-20T11:23:30.732265-05:00,2023-03-20T11:29:54.886-05:00,STANDBY,Standby
70001002,,2023-03-20T11:23:32.425574-04:00,2023-03-20T11:25:45.266-04:00,OFF,Off
70001002,,2023-03-20T11:23:54.0100581-04:00,2023-03-20T11:26:06.738-04:00,GO_TO_SERVICE,Service
70001002,,2023-03-20T11:23:54.0217812-04:00,2023-03-20T11:26:06.81-04:00,SERVICE,Service
70001004,,2023-03-20T11:25:34.8257837-05:00,2023-03-20T11:31:58.972-05:00,GO_TO_OFF,Off
70001004,,2023-03-20T11:25:44.0551473-05:00,2023-03-20T11:32:08.396-05:00,OFF,Off
